productivity,initial_hire,solo_found_prob,goods_tc,bid_share,grid_min_res_occ,sold_out_premium,pop_growth,mean_emp,grid_expanded,firm_growth,score
4.2719,8,0.003584,0.03977,0.1572,0.8657,0.4707,0.932,0.612,false,false,1.922
3.4738,8,0.023991,0.08785,0.1978,0.5746,0.8244,1.361,0.529,false,false,2.079
3.8895,6,0.02587,0.10221,0.097,0.5085,0.5505,1.405,0.636,false,false,2.325
7.0247,8,0.003198,0.02164,0.0618,0.5076,0.6355,1.074,0.698,false,true,3.202
5.3414,4,0.018461,0.03393,0.0543,0.8629,0.2303,1.026,0.683,false,true,3.136
6.856,8,0.008553,0.06719,0.1582,0.8611,0.7191,0.916,0.607,false,true,2.901
4.9524,4,0.006635,0.03542,0.0814,0.7825,0.2908,1.057,0.631,false,true,3.055
3.7784,8,0.028003,0.02559,0.1208,0.5537,0.2604,1.094,0.646,false,false,2.112
6.9496,7,0.013643,0.1033,0.1068,0.7411,0.4774,0.938,0.61,false,false,1.923
3.4548,4,0.013565,0.12944,0.1465,0.6877,0.4012,0.958,0.687,false,false,2.092
6.3372,3,0.022867,0.02383,0.0623,0.6919,0.268,0.912,0.66,false,true,3.003
5.4239,8,0.003178,0.11168,0.1546,0.51,0.4793,1.045,0.596,false,true,2.976
5.9859,4,0.028106,0.03658,0.1228,0.7078,0.4242,1.105,0.547,false,true,2.923
4.2575,8,0.003703,0.04771,0.1051,0.5475,0.8595,1.036,0.624,false,false,2.024
4.0651,6,0.00899,0.08017,0.0524,0.6727,0.8616,1.315,0.721,false,true,3.428
6.9197,5,0.022387,0.1596,0.1614,0.5332,0.4092,1.241,0.618,false,true,3.168
3.4073,5,0.005053,0.07162,0.1345,0.8939,0.3614,1.37,0.65,false,true,3.327
6.6963,7,0.018677,0.12298,0.1126,0.533,0.9755,1.186,0.635,false,true,3.159
7.7947,4,0.020039,0.08897,0.145,0.6154,0.6735,0.487,0.633,false,false,1.632
3.0449,8,0.003246,0.1522,0.1123,0.7572,0.7579,0.902,0.567,false,false,1.811
4.3748,6,0.003841,0.12218,0.1523,0.6351,0.8698,1.131,0.565,false,false,1.979
4.3424,5,0.01524,0.0204,0.1326,0.5385,0.5047,0.832,0.618,false,false,1.859
7.6347,8,0.012614,0.03639,0.1417,0.561,0.244,0.972,0.636,false,false,2.002
7.2272,5,0.011403,0.09498,0.1848,0.5101,0.7777,0.989,0.664,false,true,3.07
4.2895,4,0.024512,0.15424,0.1019,0.8534,0.9837,1.389,0.575,false,true,3.192
3.532,6,0.024737,0.11197,0.0672,0.6967,0.9316,0.844,0.541,false,false,1.716
4.7623,8,0.004747,0.13693,0.1599,0.637,0.2738,0.861,0.634,false,false,1.914
5.302,5,0.003962,0.19459,0.1899,0.856,0.7547,1.878,0.675,false,true,3.758
7.1321,4,0.009747,0.02201,0.0531,0.8548,0.6335,0.75,0.714,false,false,1.99
4.3528,5,0.005874,0.14261,0.1555,0.7838,0.9698,1.913,0.572,false,true,3.578
7.9829,3,0.007513,0.12726,0.1479,0.7567,0.5003,1.041,0.554,false,true,2.889
3.3406,7,0.028383,0.02736,0.1597,0.7547,0.702,0.892,0.511,false,false,1.691
7.4249,7,0.005704,0.1202,0.1358,0.6469,0.8905,0.958,0.609,false,true,2.937
7.5572,8,0.023784,0.13011,0.195,0.7205,0.75,3.02,0.703,false,true,4.672
5.9733,6,0.028446,0.03995,0.1831,0.8875,0.3461,1.172,0.631,false,true,3.14
3.7175,4,0.01707,0.08098,0.1349,0.8758,0.3802,0.897,0.686,false,false,2.044
5.3199,3,0.010181,0.13578,0.1139,0.7915,0.5327,1.126,0.58,false,false,2.004
3.3122,4,0.008016,0.04541,0.1085,0.7554,0.6917,0.715,0.619,false,false,1.774
6.6468,3,0.012622,0.05653,0.1471,0.5326,0.7943,0.599,0.736,false,false,1.922
7.8841,5,0.003416,0.03537,0.0866,0.823,0.846,0.532,0.734,false,true,2.868
4.6405,5,0.003426,0.02544,0.1115,0.8609,0.796,0.898,0.745,false,false,2.164
4.2105,4,0.013462,0.035,0.1436,0.6443,0.3869,0.967,0.628,false,false,1.98
4.123,3,0.006921,0.18444,0.104,0.7717,0.9851,1.077,0.648,false,true,3.103
4.2996,3,0.019425,0.18428,0.1757,0.8238,0.4768,0.789,0.678,false,false,1.948
5.5906,3,0.014572,0.16003,0.1393,0.7114,0.8585,1.0,0.606,false,true,2.963
3.1088,8,0.006133,0.17851,0.0537,0.5605,0.2178,1.009,0.603,false,false,1.963
4.6662,7,0.016161,0.02294,0.0741,0.7773,0.7423,1.215,0.647,false,false,2.205
6.7754,8,0.021109,0.02143,0.1627,0.7723,0.3203,1.182,0.634,false,false,2.155
3.8394,7,0.025586,0.02077,0.1138,0.6338,0.3748,1.331,0.647,false,true,3.293
3.9604,4,0.005477,0.05377,0.1838,0.7665,0.2349,1.354,0.607,false,false,2.229
5.3492,7,0.003286,0.12695,0.1202,0.8328,0.692,1.399,0.566,false,false,2.182
7.484,6,0.003621,0.03831,0.1308,0.7036,0.8392,0.69,0.641,false,false,1.8
6.7387,4,0.018483,0.04296,0.0931,0.6806,0.8764,2.687,0.647,false,true,4.31
5.3872,3,0.003356,0.04704,0.1448,0.8585,0.6353,0.652,0.6,false,false,1.689
7.8147,8,0.003375,0.06497,0.194,0.7909,0.3621,1.597,0.619,false,true,3.436
6.5106,6,0.022914,0.19003,0.1219,0.6992,0.3092,0.83,0.615,false,false,1.854
7.1521,8,0.003548,0.10048,0.0955,0.5346,0.8745,1.197,0.562,false,true,3.021
6.9626,5,0.016008,0.12658,0.1873,0.5395,0.6408,0.412,0.681,false,false,1.671
7.1019,7,0.013893,0.08203,0.1303,0.5176,0.8046,0.771,0.577,false,false,1.733
6.4611,8,0.007506,0.04359,0.0925,0.7128,0.8871,1.031,0.728,false,true,3.229
7.789,8,0.004872,0.02753,0.172,0.6837,0.676,0.758,0.605,false,false,1.778
5.3909,8,0.016546,0.0331,0.0581,0.8062,0.6268,1.17,0.596,false,true,3.068
5.5546,8,0.015085,0.03411,0.1638,0.5011,0.7983,1.229,0.686,false,true,3.294
4.5557,3,0.013206,0.0511,0.1904,0.6771,0.8456,0.776,0.643,false,true,2.868
6.8639,3,0.003435,0.02269,0.0667,0.7415,0.2533,0.698,0.67,false,false,1.864
6.277,5,0.004005,0.10517,0.1486,0.8827,0.5878,1.047,0.671,false,true,3.127
5.8708,8,0.008383,0.07661,0.1546,0.5409,0.2111,1.313,0.574,false,true,3.133
6.4659,7,0.011773,0.09687,0.0687,0.601,0.8256,0.907,0.679,false,true,3.038
3.4678,5,0.019182,0.10537,0.1297,0.5171,0.5742,1.185,0.649,false,false,2.187
5.4422,7,0.004242,0.02285,0.1676,0.8963,0.9067,0.852,0.675,false,false,1.989
3.8944,5,0.003387,0.18893,0.105,0.8105,0.674,2.221,0.585,false,true,3.836
6.5754,8,0.010088,0.08454,0.1241,0.8072,0.2274,0.909,0.638,false,true,2.957
4.4616,3,0.010986,0.0633,0.1414,0.7459,0.8925,1.0,0.781,false,true,3.311
6.031,6,0.010524,0.0626,0.0617,0.5343,0.7461,1.368,0.678,false,true,3.382
5.8423,7,0.00366,0.02512,0.1663,0.8805,0.9122,0.879,0.674,false,false,2.008
5.6106,7,0.003685,0.02305,0.1435,0.766,0.5137,0.977,0.624,false,false,1.98
7.5265,8,0.014035,0.03212,0.1585,0.8453,0.5333,0.656,0.625,false,true,2.743
4.3081,6,0.004603,0.11256,0.0879,0.6285,0.5643,1.858,0.708,false,true,3.808
6.4432,6,0.004651,0.04036,0.1475,0.5768,0.6834,0.996,0.689,false,false,2.125
6.99,5,0.003261,0.03433,0.1982,0.5086,0.4215,0.778,0.613,false,true,2.809
7.277,5,0.010056,0.03907,0.1316,0.7173,0.4048,0.785,0.604,false,false,1.797
5.8583,5,0.0045,0.06788,0.1694,0.5828,0.3443,1.205,0.526,false,true,2.956
4.6448,7,0.01755,0.02801,0.1051,0.7271,0.9077,0.641,0.598,false,true,2.678
4.629,6,0.008926,0.0653,0.1992,0.5201,0.9122,1.398,0.636,false,false,2.321
6.7321,3,0.005444,0.04539,0.0594,0.5562,0.6249,0.464,0.719,false,true,2.786
7.8266,8,0.023471,0.06173,0.154,0.5046,0.9052,1.426,0.683,false,true,3.436
5.5799,4,0.003307,0.02514,0.135,0.6837,0.756,1.018,0.656,false,false,2.076
6.2482,6,0.025004,0.15141,0.052,0.7943,0.8411,1.957,0.654,false,true,3.775
5.0431,7,0.016768,0.04126,0.0529,0.8742,0.3519,1.746,0.608,false,true,3.525
3.5414,5,0.012386,0.06061,0.0545,0.7312,0.5486,1.019,0.635,false,false,2.034
3.0186,5,0.024921,0.03787,0.0942,0.681,0.4379,0.974,0.569,false,true,2.868
7.6023,5,0.013005,0.04461,0.1867,0.5656,0.3457,1.204,0.618,false,true,3.14
3.1269,6,0.005324,0.07891,0.1949,0.6232,0.476,0.918,0.558,false,false,1.805
7.4193,6,0.003227,0.08892,0.1828,0.8401,0.7654,0.976,0.624,false,true,2.98
7.7115,7,0.024201,0.17507,0.0937,0.7388,0.7413,1.628,0.62,false,true,3.461
6.0697,6,0.005107,0.02431,0.1444,0.8002,0.6695,0.565,0.669,false,true,2.763
6.9592,6,0.017242,0.04418,0.0797,0.8925,0.28,0.889,0.663,false,false,1.993
3.7305,7,0.007015,0.10452,0.1794,0.6704,0.4587,1.045,0.582,false,false,1.947
5.8249,3,0.013296,0.02797,0.0541,0.8562,0.8859,1.651,0.601,false,true,3.441
3.0963,3,0.014946,0.02333,0.1181,0.5904,0.4889,1.016,0.501,false,false,1.765
4.1729,6,0.010558,0.10347,0.1302,0.8437,0.4192,1.085,0.676,false,true,3.165
7.8367,8,0.007768,0.13679,0.1711,0.8641,0.4575,0.846,0.633,false,false,1.9
5.7188,7,0.023366,0.02004,0.1212,0.7037,0.6934,1.626,0.698,false,true,3.616
6.5717,3,0.009914,0.09791,0.0802,0.8736,0.3365,1.578,0.645,false,true,3.473
4.6651,7,0.004209,0.11559,0.1505,0.5612,0.7558,1.459,0.602,false,false,2.299
7.1425,4,0.01195,0.11494,0.1006,0.7243,0.5831,0.933,0.626,false,false,1.951
6.0307,6,0.003726,0.1173,0.185,0.527,0.2629,0.57,0.621,false,false,1.67
5.7888,8,0.005826,0.08444,0.1683,0.5486,0.9992,1.19,0.611,false,true,3.114
7.9375,6,0.010464,0.08957,0.1657,0.5407,0.8014,0.529,0.705,false,true,2.808
3.1124,4,0.013701,0.15798,0.1337,0.758,0.6446,1.008,0.616,false,false,1.988
4.5603,5,0.006383,0.04907,0.1128,0.8926,0.7933,1.365,0.597,false,true,3.219
5.6562,6,0.003723,0.09233,0.122,0.8895,0.5049,0.864,0.7,false,false,2.049
3.0426,4,0.004323,0.15968,0.1254,0.5277,0.5504,0.733,0.671,false,false,1.892
7.3838,3,0.006108,0.04889,0.1714,0.6767,0.9466,0.477,0.652,false,false,1.661
5.7006,6,0.018303,0.09603,0.0857,0.822,0.8561,0.957,0.607,false,true,2.932
4.4594,7,0.004969,0.02787,0.0828,0.8343,0.5914,0.869,0.657,false,true,2.965
4.4005,6,0.010517,0.04797,0.1482,0.6935,0.5003,1.639,0.674,false,false,2.578
6.5332,3,0.027796,0.03012,0.0605,0.7301,0.4628,1.045,0.706,false,true,3.196
6.7709,3,0.009739,0.16741,0.0541,0.8575,0.2382,1.462,0.632,false,false,2.359
3.9371,7,0.027162,0.04246,0.1925,0.5724,0.5833,1.031,0.56,false,false,1.894
4.5571,8,0.011745,0.02016,0.1075,0.8725,0.4519,1.084,0.595,false,true,3.002
5.4174,4,0.003115,0.10837,0.1136,0.5192,0.4951,0.707,0.643,false,true,2.817
4.6055,8,0.014295,0.0398,0.0654,0.5525,0.6329,0.987,0.575,false,false,1.891
7.7054,6,0.003452,0.05355,0.1592,0.702,0.2067,0.756,0.627,false,false,1.821
4.8638,7,0.022682,0.04014,0.0971,0.6058,0.2955,1.57,0.642,false,true,3.461
5.0569,8,0.027595,0.04624,0.1886,0.6907,0.3957,1.065,0.638,false,false,2.075
4.4515,6,0.017235,0.11391,0.1681,0.8389,0.4847,1.141,0.671,false,true,3.199
4.5905,7,0.012914,0.11185,0.0543,0.5914,0.8688,1.695,0.677,false,true,3.624
6.8549,5,0.028364,0.06674,0.0699,0.6652,0.2987,0.693,0.681,false,true,2.881
5.0079,7,0.024602,0.09885,0.1276,0.8352,0.8005,1.904,0.665,false,true,3.758
3.4418,6,0.004176,0.02215,0.07,0.7424,0.4067,0.902,0.716,false,false,2.108
3.1238,6,0.011375,0.11458,0.1919,0.5188,0.5643,1.398,0.506,false,false,2.062
3.9393,4,0.011654,0.13137,0.0538,0.6985,0.6134,1.166,0.672,false,true,3.218
5.6024,8,0.015809,0.04293,0.0625,0.7713,0.4016,1.847,0.736,false,true,3.858
7.6012,4,0.011511,0.092,0.1316,0.8579,0.2221,0.835,0.602,false,false,1.83
6.4575,3,0.013621,0.08402,0.0773,0.6747,0.207,0.884,0.652,false,false,1.967
5.5758,5,0.004115,0.15993,0.0938,0.5261,0.718,0.835,0.599,false,false,1.824
3.159,5,0.003896,0.05038,0.1888,0.621,0.634,1.047,0.624,false,false,2.033
5.4386,7,0.004867,0.13707,0.1704,0.7117,0.4527,0.988,0.643,false,true,3.028
7.1633,5,0.004636,0.1495,0.0634,0.6926,0.5667,0.608,0.651,false,false,1.758
5.9979,7,0.011381,0.05915,0.1726,0.7181,0.7684,1.061,0.547,false,true,2.891
7.4764,5,0.016414,0.19979,0.1239,0.6206,0.4846,0.612,0.703,false,false,1.864
5.8999,5,0.003782,0.03601,0.0824,0.5095,0.4728,0.747,0.669,false,false,1.898
3.1187,5,0.007762,0.04038,0.1844,0.5023,0.6509,1.121,0.532,false,false,1.905
5.9212,4,0.007729,0.16393,0.0801,0.7767,0.6439,1.473,0.611,false,true,3.326
3.0697,3,0.019724,0.07269,0.1991,0.5414,0.6196,0.978,0.621,false,false,1.976
4.2938,7,0.009928,0.03664,0.0555,0.6746,0.8123,1.379,0.574,false,false,2.183
7.5394,5,0.005883,0.0868,0.1556,0.641,0.6052,1.074,0.667,false,false,2.14
3.4099,4,0.008463,0.10672,0.1705,0.6474,0.899,1.008,0.522,false,false,1.8
6.6819,5,0.007295,0.11264,0.1604,0.7349,0.2393,0.824,0.598,false,true,2.814
7.0597,8,0.023307,0.03759,0.1143,0.6882,0.7913,1.076,0.669,false,true,3.145
4.1299,5,0.01817,0.16701,0.1194,0.5104,0.7534,1.681,0.563,false,false,2.386
7.1481,7,0.020195,0.07444,0.1689,0.7518,0.8528,1.549,0.617,false,false,2.396
7.4156,7,0.020765,0.07217,0.1642,0.6687,0.3301,1.27,0.622,false,true,3.197
3.9058,3,0.018424,0.08368,0.1216,0.8292,0.43,0.829,0.673,false,false,1.969
7.9676,6,0.020815,0.06354,0.0537,0.5431,0.7873,0.778,0.652,false,true,2.888
4.7842,5,0.004901,0.04126,0.0657,0.862,0.9091,1.853,0.651,false,true,3.693
4.1585,3,0.003731,0.19645,0.0748,0.5066,0.9961,1.22,0.755,false,false,2.425
3.2778,4,0.007383,0.08283,0.0843,0.529,0.3365,1.144,0.697,false,true,3.251
7.9968,7,0.020756,0.02221,0.0673,0.8064,0.358,0.937,0.69,false,true,3.083
5.4924,4,0.011651,0.12796,0.1952,0.8178,0.5024,0.844,0.625,false,false,1.882
7.3025,3,0.007193,0.0229,0.0591,0.6565,0.282,1.174,0.675,false,false,2.231
7.8494,8,0.005411,0.02624,0.0745,0.6333,0.7499,0.781,0.593,false,true,2.772
3.0893,5,0.004228,0.03709,0.0815,0.6835,0.5137,1.415,0.514,false,false,2.089
4.4198,3,0.003318,0.0999,0.1976,0.8957,0.9755,0.854,0.683,false,false,2.007
3.5647,8,0.003474,0.16543,0.1836,0.8421,0.3266,0.832,0.707,false,false,2.039
5.0292,6,0.006389,0.02998,0.1582,0.7944,0.8833,1.207,0.738,false,false,2.381
6.5784,6,0.003722,0.03287,0.1408,0.7184,0.9064,1.222,0.647,false,true,3.209
5.1119,3,0.004702,0.04353,0.0618,0.7932,0.6856,1.018,0.654,false,true,3.071
7.1313,6,0.012124,0.0218,0.0964,0.8605,0.5213,0.819,0.674,false,false,1.962
3.5039,3,0.024809,0.02867,0.127,0.7526,0.5571,1.497,0.66,false,false,2.443
7.9666,8,0.013054,0.10976,0.1233,0.735,0.7884,0.887,0.678,false,true,3.02
5.8692,5,0.005625,0.08974,0.0972,0.8233,0.7304,0.972,0.658,false,false,2.046
5.6011,4,0.004981,0.07456,0.1478,0.5039,0.5398,0.724,0.666,false,true,2.874
6.232,4,0.026121,0.04548,0.1559,0.8876,0.2819,1.103,0.617,false,true,3.061
4.674,5,0.006223,0.14592,0.0508,0.6544,0.4401,1.485,0.629,false,false,2.372
4.0446,7,0.00455,0.03489,0.1913,0.512,0.2495,1.04,0.636,false,false,2.052
3.0968,3,0.008075,0.03202,0.1649,0.5979,0.928,0.908,0.568,false,false,1.817
3.5863,7,0.012934,0.05814,0.098,0.7098,0.6705,1.027,0.641,false,false,2.051
3.6341,4,0.004999,0.14672,0.1229,0.6479,0.4736,1.028,0.703,false,false,2.177
3.9487,7,0.004211,0.04162,0.1173,0.8652,0.7621,1.038,0.536,false,false,1.85
5.7021,7,0.008542,0.0344,0.0956,0.7453,0.6035,0.985,0.657,false,false,2.053
3.3692,4,0.027781,0.12187,0.1649,0.6105,0.4056,1.048,0.582,false,false,1.949
5.5778,4,0.006884,0.02233,0.15,0.8069,0.477,0.725,0.625,false,true,2.794
4.7122,4,0.005063,0.08849,0.17,0.7768,0.9374,1.055,0.749,false,false,2.289
4.2777,5,0.007045,0.0291,0.105,0.8583,0.4282,1.454,0.648,false,true,3.387
6.3358,5,0.026687,0.03583,0.1211,0.6746,0.2747,1.219,0.591,false,true,3.097
3.7595,7,0.014616,0.13721,0.0764,0.5698,0.7544,0.824,0.633,false,false,1.884
5.6976,5,0.014106,0.15718,0.1237,0.5689,0.5803,0.813,0.598,false,false,1.807
7.0257,5,0.011054,0.17933,0.1755,0.6268,0.4145,0.738,0.622,false,false,1.796
7.2363,6,0.003516,0.09582,0.0671,0.8524,0.7649,1.248,0.639,false,false,2.214
7.5155,5,0.003824,0.05736,0.1939,0.5503,0.859,1.321,0.66,false,true,3.31
6.5387,5,0.005419,0.02497,0.1654,0.7772,0.8082,0.991,0.755,false,true,3.253
5.3909,4,0.020151,0.13237,0.079,0.8044,0.7051,2.647,0.702,false,true,4.389
3.0163,4,0.016217,0.08126,0.1204,0.5215,0.9421,1.208,0.634,false,false,2.174
7.5241,4,0.017693,0.02908,0.1312,0.8894,0.504,0.955,0.652,false,false,2.02
7.559,3,0.004503,0.06303,0.151,0.7444,0.8414,0.947,0.593,false,false,1.896
7.0766,4,0.003339,0.03935,0.0809,0.8025,0.8838,1.472,0.733,false,true,3.569
3.4452,8,0.004417,0.06807,0.194,0.8403,0.5528,1.032,0.597,false,false,1.969
6.0579,4,0.005244,0.1201,0.0851,0.8429,0.7991,0.563,0.66,false,true,2.742
4.6817,4,0.022377,0.09045,0.1628,0.5465,0.9507,1.112,0.579,false,false,1.992
3.531,8,0.003227,0.0515,0.0847,0.7484,0.6488,1.022,0.605,false,false,1.977
6.6418,5,0.010519,0.06428,0.1811,0.6335,0.6923,0.591,0.63,false,false,1.704
5.5507,4,0.006781,0.03789,0.1261,0.8589,0.8958,1.595,0.592,false,true,3.38
6.6331,6,0.013125,0.08652,0.059,0.8678,0.7194,0.792,0.572,false,false,1.739
5.0675,6,0.021837,0.1221,0.1372,0.5031,0.3812,1.272,0.715,false,true,3.385
4.1452,8,0.025013,0.0226,0.0994,0.6889,0.4688,2.649,0.671,false,true,4.33
4.0858,4,0.016365,0.19576,0.1598,0.6209,0.8436,1.272,0.693,false,false,2.341
3.7316,5,0.010381,0.0406,0.0824,0.8432,0.6263,1.297,0.653,false,false,2.279
5.8345,4,0.010299,0.15307,0.0805,0.7811,0.4964,0.77,0.635,false,true,2.847
7.8986,7,0.006991,0.03473,0.1724,0.8946,0.4119,0.849,0.567,false,false,1.77
5.8692,3,0.029743,0.17145,0.1072,0.5983,0.2037,0.801,0.722,false,true,3.045
7.9927,8,0.008236,0.04089,0.1771,0.5352,0.998,1.665,0.6,false,false,2.45
5.0462,5,0.007308,0.14242,0.1018,0.6142,0.6761,1.083,0.643,false,false,2.098
5.8618,8,0.013631,0.04271,0.1188,0.5504,0.7767,1.148,0.687,false,true,3.235
4.3793,8,0.011861,0.1481,0.0599,0.6202,0.9718,0.658,0.576,false,false,1.645
7.5092,8,0.026091,0.08001,0.055,0.8629,0.5129,2.059,0.694,false,true,3.931
5.4372,8,0.022893,0.07946,0.1413,0.6977,0.3161,2.472,0.65,false,true,4.154
5.982,4,0.003741,0.1172,0.0501,0.5721,0.8186,1.705,0.672,false,true,3.622
3.9781,3,0.004653,0.04191,0.1927,0.7172,0.7298,1.294,0.701,false,false,2.373
7.1508,5,0.004319,0.06939,0.0662,0.8476,0.9673,1.082,0.679,false,true,3.169
6.0018,5,0.003138,0.04097,0.1832,0.6002,0.4385,1.15,0.629,false,true,3.121
6.7293,7,0.003327,0.07577,0.0724,0.8115,0.6016,0.959,0.616,false,true,2.95
5.3052,4,0.011403,0.08824,0.0929,0.5115,0.7252,0.997,0.733,false,false,2.215
7.3991,5,0.014761,0.14979,0.0949,0.7251,0.5803,0.965,0.691,false,true,3.106
4.035,4,0.005393,0.03006,0.1335,0.7555,0.4619,1.24,0.668,false,false,2.266
3.8363,4,0.004971,0.0252,0.0889,0.5525,0.59,1.832,0.672,false,false,2.718
3.3523,6,0.006112,0.19464,0.1048,0.8605,0.8169,1.209,0.633,false,false,2.173
5.2854,5,0.01457,0.04181,0.1968,0.7688,0.3851,1.091,0.657,false,false,2.132
3.6624,5,0.005097,0.0757,0.1908,0.679,0.7788,0.722,0.599,false,false,1.74
7.9465,7,0.00542,0.16421,0.1906,0.8267,0.6622,1.256,0.636,false,true,3.214
5.8017,7,0.020923,0.11022,0.0558,0.7274,0.794,1.756,0.685,false,true,3.687
6.2708,5,0.006144,0.17547,0.0891,0.5305,0.2188,0.878,0.629,false,false,1.916
7.1002,4,0.026321,0.0232,0.1945,0.6501,0.6744,0.771,0.641,false,false,1.861
3.4385,3,0.021179,0.04069,0.174,0.881,0.7306,1.438,0.583,false,false,2.244
7.2228,8,0.028999,0.02949,0.0721,0.7125,0.4004,1.512,0.62,false,true,3.375
7.0904,8,0.005155,0.19222,0.1583,0.7017,0.825,1.829,0.637,false,false,2.646
6.2579,8,0.016571,0.02404,0.0701,0.7265,0.9522,1.007,0.641,false,true,3.038
3.5097,6,0.004423,0.1397,0.1183,0.7827,0.6528,1.299,0.621,false,true,3.217
6.9675,6,0.006106,0.03672,0.15,0.8331,0.3948,0.643,0.631,false,true,2.743
5.5107,3,0.007279,0.12812,0.1785,0.8722,0.7101,0.78,0.698,false,false,1.981
4.367,7,0.004567,0.02878,0.0585,0.8461,0.8009,0.642,0.718,false,false,1.918
7.1062,4,0.014574,0.05203,0.0899,0.8205,0.3945,0.891,0.659,false,true,2.986
5.9535,8,0.026508,0.05704,0.0518,0.5263,0.5004,2.746,0.682,false,true,4.423
5.9259,8,0.004736,0.10002,0.1445,0.632,0.4019,1.544,0.691,false,true,3.539
6.2131,7,0.015377,0.02138,0.1323,0.5709,0.6672,0.95,0.677,false,true,3.066
6.3213,4,0.00537,0.02167,0.1199,0.7059,0.9868,0.903,0.658,false,true,2.994
6.7127,5,0.013136,0.11781,0.1198,0.7697,0.5192,1.162,0.666,false,false,2.203
7.1932,5,0.003479,0.02564,0.0949,0.5394,0.5949,1.105,0.655,false,true,3.139
5.8628,4,0.010959,0.04006,0.1358,0.643,0.7887,1.749,0.713,false,true,3.738
7.2141,8,0.003483,0.02221,0.1131,0.6494,0.2904,1.116,0.613,false,false,2.063
3.9952,4,0.012416,0.04279,0.1236,0.6935,0.2226,1.194,0.679,false,false,2.254
3.3849,6,0.009401,0.03682,0.1602,0.7413,0.4834,0.936,0.555,false,false,1.813
3.9114,8,0.006346,0.08508,0.1357,0.6676,0.9309,0.812,0.539,false,false,1.688
3.4045,5,0.0152,0.08755,0.1985,0.5022,0.9255,0.96,0.616,false,true,2.952
7.2246,6,0.003266,0.04804,0.1454,0.7238,0.9987,1.105,0.661,false,true,3.15
3.6549,3,0.01723,0.02491,0.0568,0.822,0.7599,0.568,0.681,false,true,2.788
5.4221,3,0.003529,0.04979,0.1146,0.8785,0.7753,1.204,0.702,false,false,2.306
7.1398,7,0.00531,0.09141,0.1753,0.6886,0.7238,0.829,0.664,false,true,2.95
4.3479,5,0.008896,0.02062,0.0655,0.5182,0.3793,0.622,0.741,false,false,1.949
4.884,8,0.007812,0.07536,0.1077,0.6886,0.6188,1.093,0.593,false,true,3.006
5.2163,4,0.004401,0.02275,0.1527,0.8485,0.9061,0.518,0.728,false,false,1.846
5.3702,5,0.00355,0.02814,0.1292,0.5696,0.8511,1.143,0.634,false,false,2.126
4.958,3,0.016908,0.05881,0.1238,0.7731,0.9981,0.579,0.715,false,false,1.865
5.8507,5,0.003999,0.0484,0.1581,0.5106,0.4113,0.707,0.649,false,true,2.829
5.1583,6,0.008686,0.06886,0.0606,0.5611,0.2644,0.837,0.614,false,true,2.856
4.6236,3,0.026694,0.05556,0.1105,0.8922,0.6264,0.851,0.68,false,false,1.999
6.9772,5,0.018973,0.08881,0.0851,0.5169,0.7608,1.538,0.689,false,true,3.53
4.8479,8,0.013038,0.02365,0.1272,0.8309,0.3676,1.216,0.671,false,false,2.254
6.4575,4,0.022625,0.18815,0.0621,0.6883,0.6812,1.966,0.656,false,true,3.787
7.0278,7,0.020836,0.0542,0.0531,0.7637,0.6317,1.507,0.658,false,true,3.445
7.9835,6,0.01633,0.11382,0.0663,0.754,0.9183,1.251,0.66,false,true,3.258
5.3158,4,0.01748,0.19328,0.0824,0.8038,0.9534,2.351,0.642,false,true,4.047
3.7895,4,0.007728,0.13086,0.0973,0.7894,0.8496,1.392,0.583,false,false,2.21
6.0713,6,0.019734,0.16745,0.1027,0.7372,0.7454,2.776,0.633,false,true,4.348
5.3837,5,0.005648,0.17263,0.1632,0.7207,0.6921,1.808,0.66,false,true,3.676
3.2153,5,0.006138,0.08489,0.1409,0.6405,0.9882,1.274,0.577,false,false,2.11
4.8405,5,0.013662,0.1435,0.1233,0.6692,0.3929,1.322,0.626,false,true,3.243
6.3357,4,0.023069,0.0623,0.1356,0.8583,0.6879,1.02,0.603,false,true,2.971
6.0959,4,0.005518,0.19327,0.1301,0.5196,0.2746,0.654,0.619,false,false,1.728
7.3267,3,0.008721,0.06104,0.1765,0.8313,0.4666,1.12,0.612,false,false,2.063
7.4597,5,0.022036,0.11786,0.0561,0.6467,0.6015,1.236,0.598,false,true,3.122
7.7502,4,0.026755,0.03689,0.1027,0.8422,0.7622,0.628,0.657,false,false,1.784
4.328,5,0.007668,0.18538,0.154,0.546,0.6037,1.312,0.646,false,false,2.277
4.62,7,0.02797,0.06485,0.1094,0.6808,0.6023,1.934,0.551,false,true,3.552
6.8438,4,0.008825,0.15916,0.0758,0.515,0.2784,0.868,0.677,false,false,2.005
6.0813,4,0.005333,0.07939,0.08,0.779,0.9754,1.635,0.688,false,true,3.602
5.6617,8,0.005146,0.03376,0.1941,0.5997,0.488,0.983,0.63,false,false,1.997
7.798,3,0.012557,0.08728,0.1514,0.609,0.6208,0.635,0.607,false,true,2.691
7.1212,4,0.00734,0.04266,0.0593,0.8025,0.2424,1.318,0.647,false,true,3.283
4.0105,6,0.003394,0.06011,0.1013,0.8371,0.3259,1.574,0.668,false,true,3.516
6.4111,8,0.003535,0.06284,0.0577,0.5978,0.4512,2.705,0.618,false,true,4.264
