"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
3310,9555,8280,1275,8285,1270,12005,3720,11547,2741,547,1566,173,15789,9793,5996,293,20.7128284648574,1.05635969747138,1019.20812562493,9.98934685134312,3720,1270,1275,1566,2741,5996,0.309870887130362,0.237377673854681,0.379758059408449,0.866562009419152,0.867085295656724
3311,9558,8218,1340,8267,1291,12004,3737,11550,2743,544,1574,182,15751,9816,5935,297,20.7102359699298,1.05484665637045,1044.89125077964,10.0182613505086,3737,1291,1340,1574,2743,5935,0.311312895701433,0.237489177489177,0.376801472922354,0.85980330613099,0.864929901653065
3312,9562,8274,1288,8275,1287,12006,3731,11552,2733,546,1554,175,15738,9754,5984,293,20.7100817074256,1.05436346800746,1072.07239222528,10.0050939194766,3731,1287,1288,1554,2733,5984,0.310761286023655,0.236582409972299,0.380226204092007,0.865300146412884,0.865404727044551
3313,9563,8299,1264,8262,1301,12007,3745,11554,2728,545,1511,171,15847,9835,6012,296,20.7131036645533,1.05321129589749,1100.68942086726,10.0083864862227,3745,1301,1264,1511,2728,6012,0.311901390855334,0.236108706941319,0.379377800214552,0.867823904632438,0.863954825891457
3314,9566,8302,1264,8281,1285,12006,3725,11559,2725,545,1508,168,15846,9887,5959,300,20.7195871529382,1.05304211267627,1130.69289048748,10.0107773221647,3725,1285,1264,1508,2725,5959,0.310261535898717,0.235747036940912,0.376057049097564,0.867865356470834,0.865670081538783
3315,9567,8305,1262,8288,1279,12008,3720,11563,2719,545,1505,169,15831,9871,5960,297,20.719021696142,1.05320709177208,1162.03015961625,10.0040323698877,3720,1279,1262,1505,2719,5960,0.30979347101932,0.235146588255643,0.376476533383867,0.868088219922651,0.866311278352671
3316,9567,8329,1238,8267,1300,12007,3740,11568,2718,546,1499,167,15879,9861,6018,307,20.7077536324349,1.05434725013856,1194.69083540186,9.99773882340558,3740,1300,1238,1499,2718,6018,0.311484967102524,0.234958506224066,0.378991120347629,0.870596843315564,0.864116232883872
3317,9570,8312,1258,8252,1318,12009,3757,11571,2713,546,1516,162,15924,9934,5990,291,20.7064902628196,1.05427455351233,1228.65320701818,9.99667275787148,3757,1318,1258,1516,2713,5990,0.312848696810725,0.234465474029902,0.3761617683999,0.868547544409613,0.862277951933124
3318,9573,8241,1332,8236,1337,12013,3777,11572,2705,545,1569,168,15921,9905,6016,293,20.6898596854633,1.0540406391418,1263.9067763369,10.0073237768103,3777,1337,1332,1569,2705,6016,0.314409389827687,0.233753888696854,0.377865711952767,0.860858664995299,0.860336362686723
3319,9574,8286,1288,8255,1319,12021,3766,11574,2695,545,1524,177,15848,9776,6072,281,20.6837882313751,1.0545546430722,1300.45494175698,10.018237682609,3766,1319,1288,1524,2695,6072,0.313285084435571,0.232849490236738,0.38313982836951,0.865468978483393,0.862231042406518
3320,9575,8338,1237,8272,1303,12021,3749,11578,2685,548,1526,166,15959,9845,6114,284,20.6702480455755,1.05470382055979,1338.00724022492,9.98219069337057,3749,1303,1237,1526,2685,6114,0.311870892604609,0.231905337709449,0.383106710946801,0.870809399477807,0.863916449086162
3321,9580,8297,1283,8263,1317,12020,3757,11579,2675,549,1585,173,16049,9966,6083,294,20.6477675985984,1.05417270784846,1376.84910433008,9.9662031198843,3757,1317,1283,1585,2675,6083,0.312562396006656,0.231021677174195,0.379026730637423,0.8660751565762,0.862526096033403
3322,9585,8339,1246,8272,1313,12021,3749,11580,2658,553,1615,191,16043,9905,6138,292,20.6591115905529,1.05414575442953,1417.04767027948,9.9346804220305,3749,1313,1246,1615,2658,6138,0.311870892604609,0.229533678756477,0.382596771177461,0.87000521648409,0.86301512780386
3323,9586,8362,1224,8268,1318,12021,3753,11581,2660,548,1502,180,16106,9900,6206,292,20.6515437250062,1.0539498704816,1456.22511146794,9.99286173981534,3753,1318,1224,1502,2660,6206,0.312203643623659,0.22968655556515,0.385322240158947,0.872313790945128,0.862507823909869
3324,9587,8389,1198,8294,1293,12024,3730,11581,2648,551,1529,183,16161,9931,6230,290,20.6617220764302,1.05390748271534,1497.07495909962,9.96927205619873,3730,1293,1198,1529,2648,6230,0.310212907518297,0.228650375615232,0.385495947032981,0.875039115468864,0.865129863356629
3325,9588,8265,1323,8286,1302,12026,3740,11584,2645,549,1617,175,16141,9970,6171,295,20.6444059997654,1.05502352310314,1539.57283523876,9.9947082805815,3740,1302,1323,1617,2645,6171,0.31099284882754,0.228332182320442,0.382318319806703,0.862015018773467,0.864205256570713
3326,9592,8281,1311,8294,1298,12029,3735,11588,2643,551,1637,184,16007,9757,6250,291,20.6565348416145,1.05578003396551,1583.6936859573,9.98569838843576,3735,1298,1311,1637,2643,6250,0.310499625904065,0.228080773213669,0.39045417629787,0.863323603002502,0.864678899082569
3327,9593,8315,1278,8272,1321,12029,3757,11592,2637,552,1621,186,16007,9789,6218,291,20.6635185818993,1.05545529380623,1629.41096645118,9.95959786568333,3757,1321,1278,1621,2637,6218,0.312328539363206,0.227484472049689,0.388455050915225,0.866777858855415,0.862295423746482
3328,9594,8339,1255,8289,1305,12030,3741,11596,2636,552,1597,180,15964,9835,6129,292,20.6688345662031,1.05574049204217,1676.72161899642,9.962240973879,3741,1305,1255,1597,2636,6129,0.310972568578554,0.227319765436357,0.383926334252067,0.86918907650615,0.863977485928705
3329,9597,8387,1210,8320,1277,12034,3714,11598,2626,555,1603,181,15972,9804,6168,296,20.6676569216054,1.05587396536805,1725.59304221667,9.93356729533302,3714,1277,1210,1603,2626,6168,0.308625560910753,0.226418347991033,0.386175807663411,0.873918932999896,0.866937584661874
3330,9598,8403,1195,8335,1263,12040,3705,11599,2622,553,1551,184,16043,9893,6150,300,20.6615607303748,1.05601666490698,1776.12185941164,9.94817761857808,3705,1263,1195,1551,2622,6150,0.307724252491694,0.226053970169842,0.383344760954934,0.875494894769744,0.868410085434466
3331,9599,8434,1165,8365,1234,12041,3676,11599,2623,553,1520,176,16066,9899,6167,298,20.658785812096,1.05670400944893,1828.34136924415,9.95111078706997,3676,1234,1165,1520,2623,6167,0.305290258284196,0.226140184498664,0.383854101829951,0.878633190957391,0.871444942181477
3332,9601,8439,1162,8370,1231,12043,3673,11601,2639,558,1605,182,16111,9915,6196,293,20.6429963628544,1.05789059908142,1882.28042779053,9.90283397646175,3673,1231,1162,1605,2639,6196,0.304990450884331,0.227480389621584,0.384581962634225,0.878970940527028,0.871784189146964
3333,9602,8361,1241,8361,1241,12048,3687,11602,2656,556,1647,184,16127,9900,6227,294,20.6348526702316,1.05787565428185,1937.96296232155,9.92322584119921,3687,1241,1241,1647,2656,6227,0.306025896414343,0.228926047233236,0.386122651454083,0.870756092480733,0.870756092480733
3334,9604,8305,1299,8339,1265,12047,3708,11603,2650,558,1739,189,16103,9843,6260,298,20.63014704036,1.05685178128475,1995.43021398824,9.90666828948928,3708,1265,1299,1739,2650,6260,0.307794471652694,0.22838920968715,0.388747438365522,0.864743856726364,0.868284048313203
3335,9605,8313,1292,8321,1284,12048,3727,11606,2647,557,1713,181,16035,9771,6264,301,20.6244933284798,1.05572091909892,2054.71830850968,9.91839552556223,3727,1284,1292,1713,2647,6264,0.309345949535193,0.228071687058418,0.390645463049579,0.865486725663717,0.866319625195211
3336,9606,8291,1315,8346,1260,12050,3704,11610,2654,557,1735,190,16047,9742,6305,295,20.6254585788557,1.056805378445,2115.86557953301,9.90922416673738,3704,1260,1315,1735,2654,6305,0.307385892116183,0.228596037898363,0.39290833177541,0.863106391838434,0.868831980012492
3337,9607,8322,1285,8347,1260,12059,3712,11610,2647,554,1650,181,15996,9740,6256,287,20.6192941808757,1.05759500448366,2178.85189375674,9.93974898631244,3712,1260,1285,1650,2647,6256,0.30781988556265,0.227993109388458,0.391097774443611,0.866243364213594,0.868845633392318
3338,9611,8330,1281,8346,1265,12063,3717,11612,2668,555,1660,188,16015,9765,6250,297,20.6292525597004,1.0573606926915,2243.66341449476,9.92584500797609,3717,1265,1281,1660,2668,6250,0.308132305396667,0.22976231484671,0.39025913206369,0.866715222141296,0.86837998127146
3339,9613,8204,1409,8323,1290,12066,3743,11613,2673,555,1786,193,16009,9788,6221,299,20.6297251745217,1.05632455598561,2305.65124075362,9.91127996418169,3743,1290,1409,1786,2673,6221,0.310210508867893,0.230173081890984,0.388593915922294,0.853427650057214,0.865806720066577
3340,9615,8295,1320,8329,1286,12067,3738,11615,2682,553,1659,192,15867,9669,6198,296,20.6312661516643,1.05587695350312,2370.29315165931,9.92055255332917,3738,1286,1320,1659,2682,6198,0.309770448330157,0.230908308222127,0.390622045755341,0.862714508580343,0.866250650026001
3341,9616,8296,1320,8329,1287,12069,3740,11617,2676,554,1676,180,16042,9736,6306,290,20.6208525154083,1.05533406525045,2437.54732522052,9.92223763031436,3740,1287,1320,1676,2676,6306,0.309884828900489,0.230352070241887,0.393093130532353,0.862728785357737,0.866160565723794
3342,9617,8300,1317,8324,1293,12071,3747,11619,2676,554,1672,196,16023,9733,6290,294,20.6237275446834,1.05427979484349,2507.36149558418,9.91218889846242,3747,1293,1317,1672,2676,6290,0.310413387457543,0.230312419313194,0.392560694002372,0.863055006758864,0.8655505875013
3343,9618,8287,1331,8307,1311,12076,3769,11619,2668,555,1703,196,16031,9752,6279,295,20.6289150615464,1.05350831634745,2579.68613499121,9.90016029994201,3769,1311,1331,1703,2668,6279,0.31210665783372,0.229623891901196,0.39167862266858,0.861613641089624,0.863693075483469
3344,9619,8314,1305,8297,1322,12077,3780,11624,2663,556,1694,187,15962,9720,6242,296,20.6259089294028,1.05279722674024,2654.61131380277,9.88576862311626,3780,1322,1305,1694,2663,6242,0.312991636995943,0.229094975911906,0.391053752662574,0.864331011539661,0.862563676057802
3345,9624,8367,1257,8313,1311,12078,3765,11627,2651,558,1677,181,15983,9813,6170,304,20.6241045798289,1.05216129800604,2714.85725743941,9.87599744441738,3765,1311,1257,1677,2651,6170,0.311723795330353,0.228003784295175,0.386035162360008,0.869389027431421,0.863778054862843
3346,9626,8347,1279,8316,1310,12077,3761,11628,2639,562,1769,186,16032,9853,6179,307,20.6343083913482,1.05174282431377,2779.81297495546,9.85311438039719,3761,1310,1279,1769,2639,6179,0.311418398608926,0.226952184382525,0.385416666666667,0.867130687720756,0.863910243091627
3347,9629,8335,1294,8303,1326,12081,3778,11629,2656,559,1727,196,16022,9866,6156,299,20.6430046473788,1.05126419490082,2849.18499874982,9.87079966393427,3778,1326,1294,1727,2656,6156,0.312722456750269,0.228394530914094,0.384221695169142,0.865614290165126,0.862290995949735
3348,9632,8390,1242,8328,1304,12083,3755,11635,2657,559,1672,194,15978,9807,6171,300,20.6315906706684,1.05152270145151,2922.73777795439,9.8705621866738,3755,1304,1242,1672,2657,6171,0.310767193577754,0.22836269875376,0.386218550506947,0.871054817275748,0.864617940199336
3349,9637,8357,1280,8367,1270,12084,3717,11637,2650,561,1741,212,16059,9856,6203,302,20.6484292108552,1.05251110384341,3000.28078886216,9.86342534233595,3717,1270,1280,1741,2650,6203,0.30759682224429,0.22772192145742,0.386263154617349,0.867178582546436,0.868216249870292
3350,9640,8300,1340,8344,1296,12084,3740,11640,2648,559,1762,221,16024,9884,6140,303,20.6675622292033,1.05307069625741,3081.66751931795,9.89229410236839,3740,1296,1340,1762,2648,6140,0.30950016550811,0.227491408934708,0.383175237144284,0.860995850622407,0.865560165975104
3351,9642,8312,1330,8339,1303,12083,3744,11644,2641,560,1768,221,16021,9857,6164,300,20.6695916690768,1.05321770470155,3166.78535591714,9.8809112966318,3744,1303,1330,1768,2641,6164,0.309856823636514,0.226812092064583,0.384745022158417,0.862061812901888,0.864862061812902
3352,9646,8330,1316,8323,1323,12084,3761,11645,2636,560,1750,227,16056,9869,6187,309,20.6998294692907,1.05319335628179,3255.54082454932,9.87914525332794,3761,1323,1316,1750,2636,6187,0.311238000662032,0.226363246028338,0.385338814150473,0.863570391872279,0.862844702467344
3353,9648,8369,1279,8351,1297,12086,3735,11646,2705,559,1693,209,16069,9899,6170,311,20.6874459171828,1.05278202963321,3347.77831542043,9.8644128440298,3735,1297,1279,1693,2705,6170,0.309035247393679,0.232268590073845,0.383969133113448,0.867433665008292,0.865567993366501
3354,9650,8378,1272,8360,1290,12086,3726,11650,2703,560,1702,206,16093,9926,6167,311,20.6982548765728,1.05243175673397,3443.59235339097,9.86899652045132,3726,1290,1272,1702,2703,6167,0.308290584146947,0.232017167381974,0.383210091344063,0.868186528497409,0.866321243523316
3355,9650,8459,1191,8377,1273,12090,3713,11652,2695,561,1639,191,16085,9943,6142,310,20.7013992281474,1.05302830272442,3542.96988408999,9.86247839339434,3713,1273,1191,1639,2695,6142,0.307113316790736,0.231290765533814,0.381846440783339,0.876580310880829,0.868082901554404
3356,9652,8383,1269,8379,1273,12093,3714,11654,2691,560,1697,200,16183,10050,6133,302,20.6881216634277,1.05234627349606,3645.91299941512,9.87536724868138,3714,1273,1269,1697,2691,6133,0.307119821384272,0.230907842800755,0.378977939813384,0.868524658101948,0.868110236220472
3357,9652,8367,1285,8362,1290,12095,3733,11655,2683,561,1731,198,16061,9915,6146,309,20.6961158213214,1.05218338545009,3752.44301120329,9.87916236734538,3733,1290,1285,1731,2683,6146,0.308639933856966,0.23020163020163,0.382666085548845,0.866866970576046,0.866348943224202
3358,9652,8403,1249,8384,1268,12097,3713,11656,2696,559,1659,198,15986,9968,6018,313,20.6928038975214,1.05225392332569,3862.59252305806,9.88365211726239,3713,1268,1249,1659,2696,6018,0.306935603868728,0.231297185998627,0.376454397597898,0.870596767509324,0.868628263572317
3359,9653,8461,1192,8398,1255,12100,3702,11657,2685,562,1655,211,16083,10012,6071,303,20.7154158881823,1.05287900055912,3976.40626962703,9.86758333167494,3702,1255,1192,1655,2685,6071,0.30595041322314,0.230333705069915,0.377479325996394,0.87651507303429,0.869988604578887
3360,9655,8435,1220,8416,1239,12103,3687,11660,2681,562,1681,204,16194,10063,6131,307,20.7273190978086,1.05279359320323,4093.9409370967,9.86506561936809,3687,1239,1220,1681,2681,6131,0.30463521440965,0.229931389365352,0.37859701123873,0.873640600725013,0.871672708441222
3361,9658,8511,1147,8428,1230,12106,3678,11660,2672,560,1569,194,16140,10044,6096,314,20.7228973202384,1.05414638591407,4215.26157134878,9.88993489996459,3678,1230,1147,1569,2672,6096,0.303816289443251,0.229159519725557,0.377695167286245,0.881238351625595,0.872644439842618
3362,9659,8529,1130,8437,1222,12109,3672,11663,2675,561,1569,178,16250,10095,6155,304,20.7303356054109,1.05510114620189,4340.42980046162,9.88824146108096,3672,1222,1130,1569,2675,6155,0.30324551986126,0.229357798165138,0.378769230769231,0.883010663629775,0.873485868102288
3363,9661,8532,1129,8434,1227,12110,3676,11663,2664,561,1566,178,16170,10104,6066,315,20.7452588764534,1.05577350510904,4469.5047080136,9.88843042200791,3676,1227,1129,1566,2664,6066,0.30355078447564,0.228414644602589,0.375139146567718,0.883138391470862,0.872994514025463
3364,9667,8522,1145,8465,1202,12112,3647,11665,2680,559,1540,174,16156,10157,5999,318,20.7470079406974,1.0575967356312,4601.76353544107,9.89410864384506,3647,1202,1145,1540,2680,5999,0.301106340819022,0.229747106729533,0.371317157712305,0.881555808420399,0.87565946001862
3365,9669,8458,1211,8477,1192,12112,3635,11670,2675,559,1604,186,16203,10162,6041,316,20.7534930642869,1.05771543411173,4738.2607433288,9.90016169595068,3635,1192,1211,1604,2675,6041,0.300115587846764,0.229220222793488,0.372832191569462,0.874754369634916,0.87671941255559
3366,9671,8479,1192,8478,1193,12113,3635,11674,2678,560,1601,189,16180,10065,6115,305,20.7490220837907,1.05845966480335,4346.14874547611,9.89359254062896,3635,1193,1192,1601,2678,6115,0.300090811524808,0.229398663697105,0.377935723114957,0.876744907455279,0.876641505532003
3367,9672,8464,1208,8471,1201,12115,3644,11675,2672,561,1634,200,16210,10086,6124,301,20.7472273289254,1.05857861297733,4022.34920254463,9.88646538376366,3644,1201,1208,1634,2672,6124,0.300784151877837,0.228865096359743,0.377791486736582,0.875103391232424,0.875827129859388
3368,9673,8492,1181,8494,1179,12120,3626,11676,2663,559,1570,192,16207,10097,6110,301,20.763081386664,1.05925010052751,3756.9593804264,9.89487491763419,3626,1179,1181,1570,2663,6110,0.299174917491749,0.228074683110654,0.376997593632381,0.877907577793859,0.878114338881423
3369,9673,8444,1229,8489,1184,12123,3634,11681,2711,558,1600,188,16225,10173,6052,308,20.7581570583834,1.05934433293828,3541.47432216743,9.88909153103341,3634,1184,1229,1600,2711,6052,0.299760785284171,0.23208629398168,0.373004622496148,0.87294531169234,0.877597436162514
3370,9675,8491,1184,8475,1200,12126,3651,11684,2727,556,1517,179,16169,10111,6058,309,20.7653563135584,1.05897964654457,3368.74184197178,9.89770407098872,3651,1200,1184,1517,2727,6058,0.301088570014844,0.233396097226977,0.374667573752242,0.877622739018088,0.875968992248062
3371,9676,8462,1214,8477,1199,12128,3651,11688,2715,558,1582,179,16233,10171,6062,306,20.7722971068959,1.05874453723297,3232.0363443919,9.88885451340408,3651,1199,1214,1582,2715,6062,0.301038918205805,0.232289527720739,0.373436826218198,0.874534931789996,0.876085159156676
3372,9677,8432,1245,8453,1224,12130,3677,11689,2731,556,1576,185,16231,10113,6118,303,20.764416289083,1.05870597438829,3126.83649961299,9.90445107404677,3677,1224,1245,1576,2731,6118,0.303132728771641,0.233638463512704,0.376933029388208,0.87134442492508,0.873514518962488
3373,9680,8398,1282,8440,1240,12135,3695,11694,2732,556,1610,185,16250,10071,6179,294,20.7726295308293,1.05912243321629,3048.80157480416,9.91959488645202,3695,1240,1282,1610,2732,6179,0.304491141326741,0.233624080725158,0.380246153846154,0.867561983471074,0.871900826446281
3374,9682,8408,1274,8453,1229,12135,3682,11696,2730,554,1564,179,16145,10087,6058,289,20.7788403583348,1.05872550199629,2994.19266879399,9.93766611783512,3682,1229,1274,1564,2730,6058,0.303419859909353,0.233413132694938,0.37522452771756,0.868415616608139,0.873063416649453
3375,9685,8384,1301,8430,1255,12140,3710,11698,2720,554,1588,193,16190,10091,6099,300,20.7770482555527,1.05833212162163,2959.85255337829,9.92725966044606,3710,1255,1301,1588,2720,6099,0.305601317957166,0.232518379210121,0.376714021000618,0.865668559628291,0.870418172431595
