tick,firm_type,n_firms,uniq_prices,uniq_prices_r2,min_price_gap,tie_share_r2,mean_sellthrough
80.0,2.0,1,1,1,0.0,0.0,0.6666666666666666
80.0,3.0,1,1,1,0.0,0.0,0.0
80.0,4.0,1,1,1,0.0,0.0,0.717948717948718
80.0,5.0,1,1,1,0.0,0.0,0.9024390243902439
80.0,6.0,1,1,1,0.0,0.0,1.0
81.0,1.0,1,1,1,0.0,0.0,0.17777777777777778
81.0,2.0,1,1,1,0.0,0.0,0.6666666666666666
81.0,3.0,1,1,1,0.0,0.0,0.0
81.0,4.0,1,1,1,0.0,0.0,0.717948717948718
81.0,5.0,1,1,1,0.0,0.0,0.9285714285714286
81.0,6.0,1,1,1,0.0,0.0,1.0
82.0,1.0,1,1,1,0.0,0.0,0.17777777777777778
82.0,2.0,1,1,1,0.0,0.0,0.6666666666666666
82.0,3.0,1,1,1,0.0,0.0,0.0
82.0,4.0,1,1,1,0.0,0.0,0.717948717948718
82.0,5.0,1,1,1,0.0,0.0,1.0
82.0,6.0,1,1,1,0.0,0.0,0.9183673469387755
83.0,1.0,1,1,1,0.0,0.0,0.17777777777777778
83.0,2.0,1,1,1,0.0,0.0,0.6666666666666666
83.0,3.0,1,1,1,0.0,0.0,0.0
83.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
83.0,5.0,1,1,1,0.0,0.0,0.8125
83.0,6.0,1,1,1,0.0,0.0,1.0
84.0,1.0,1,1,1,0.0,0.0,0.17777777777777778
84.0,2.0,1,1,1,0.0,0.0,0.65
84.0,3.0,1,1,1,0.0,0.0,0.0
84.0,4.0,1,1,1,0.0,0.0,0.775
84.0,5.0,1,1,1,0.0,0.0,0.8958333333333334
84.0,6.0,1,1,1,0.0,0.0,0.9411764705882353
85.0,1.0,1,1,1,0.0,0.0,0.1956521739130435
85.0,2.0,1,1,1,0.0,0.0,0.65
85.0,3.0,1,1,1,0.0,0.0,0.0
85.0,4.0,1,1,1,0.0,0.0,0.775
85.0,5.0,1,1,1,0.0,0.0,0.9583333333333334
85.0,6.0,1,1,1,0.0,0.0,0.8823529411764706
86.0,1.0,1,1,1,0.0,0.0,0.1956521739130435
86.0,2.0,1,1,1,0.0,0.0,0.65
86.0,3.0,1,1,1,0.0,0.0,0.0
86.0,4.0,1,1,1,0.0,0.0,0.825
86.0,5.0,1,1,1,0.0,0.0,0.9583333333333334
86.0,6.0,1,1,1,0.0,0.0,0.7627118644067796
87.0,1.0,1,1,1,0.0,0.0,0.1956521739130435
87.0,2.0,1,1,1,0.0,0.0,0.65
87.0,3.0,1,1,1,0.0,0.0,0.0
87.0,4.0,1,1,1,0.0,0.0,0.825
87.0,5.0,1,1,1,0.0,0.0,0.8541666666666666
87.0,6.0,1,1,1,0.0,0.0,0.864406779661017
88.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
88.0,2.0,1,1,1,0.0,0.0,0.675
88.0,3.0,1,1,1,0.0,0.0,0.0
88.0,4.0,1,1,1,0.0,0.0,0.825
88.0,5.0,1,1,1,0.0,0.0,0.9166666666666666
88.0,6.0,1,1,1,0.0,0.0,0.8305084745762712
89.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
89.0,2.0,1,1,1,0.0,0.0,0.725
89.0,3.0,1,1,1,0.0,0.0,0.0
89.0,4.0,1,1,1,0.0,0.0,0.717391304347826
89.0,5.0,1,1,1,0.0,0.0,0.7083333333333334
89.0,6.0,1,1,1,0.0,0.0,1.0
90.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
90.0,2.0,1,1,1,0.0,0.0,0.725
90.0,3.0,1,1,1,0.0,0.0,0.0
90.0,4.0,1,1,1,0.0,0.0,0.717391304347826
90.0,5.0,1,1,1,0.0,0.0,0.75
90.0,6.0,1,1,1,0.0,0.0,0.9491525423728814
91.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
91.0,2.0,1,1,1,0.0,0.0,0.725
91.0,3.0,1,1,1,0.0,0.0,0.0
91.0,4.0,1,1,1,0.0,0.0,0.717391304347826
91.0,5.0,1,1,1,0.0,0.0,0.7291666666666666
91.0,6.0,1,1,1,0.0,0.0,0.9661016949152542
92.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
92.0,2.0,1,1,1,0.0,0.0,0.725
92.0,3.0,1,1,1,0.0,0.0,0.0
92.0,4.0,1,1,1,0.0,0.0,0.717391304347826
92.0,5.0,1,1,1,0.0,0.0,0.8125
92.0,6.0,1,1,1,0.0,0.0,0.9322033898305084
93.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
93.0,2.0,1,1,1,0.0,0.0,0.725
93.0,3.0,1,1,1,0.0,0.0,0.0
93.0,4.0,1,1,1,0.0,0.0,0.717391304347826
93.0,5.0,1,1,1,0.0,0.0,0.8125
93.0,6.0,1,1,1,0.0,0.0,0.9333333333333333
94.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
94.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
94.0,3.0,1,1,1,0.0,0.0,0.0
94.0,4.0,1,1,1,0.0,0.0,0.717391304347826
94.0,5.0,1,1,1,0.0,0.0,0.7916666666666666
94.0,6.0,1,1,1,0.0,0.0,0.95
95.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
95.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
95.0,3.0,1,1,1,0.0,0.0,0.0
95.0,4.0,1,1,1,0.0,0.0,0.717391304347826
95.0,5.0,1,1,1,0.0,0.0,0.7916666666666666
95.0,6.0,1,1,1,0.0,0.0,0.95
96.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
96.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
96.0,3.0,1,1,1,0.0,0.0,0.0
96.0,4.0,1,1,1,0.0,0.0,0.717391304347826
96.0,5.0,1,1,1,0.0,0.0,0.75
96.0,6.0,1,1,1,0.0,0.0,1.0
97.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
97.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
97.0,3.0,1,1,1,0.0,0.0,0.0
97.0,4.0,1,1,1,0.0,0.0,0.717391304347826
97.0,5.0,1,1,1,0.0,0.0,0.7708333333333334
97.0,6.0,1,1,1,0.0,0.0,0.9672131147540983
98.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
98.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
98.0,3.0,1,1,1,0.0,0.0,0.0
98.0,4.0,1,1,1,0.0,0.0,0.7391304347826086
98.0,5.0,1,1,1,0.0,0.0,0.7755102040816326
98.0,6.0,1,1,1,0.0,0.0,0.9516129032258065
99.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
99.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
99.0,3.0,1,1,1,0.0,0.0,0.0
99.0,4.0,1,1,1,0.0,0.0,0.7391304347826086
99.0,5.0,1,1,1,0.0,0.0,0.7346938775510204
99.0,6.0,1,1,1,0.0,0.0,0.9682539682539683
100.0,1.0,1,1,1,0.0,0.0,0.21739130434782608
100.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
100.0,3.0,1,1,1,0.0,0.0,0.0
100.0,4.0,1,1,1,0.0,0.0,0.7391304347826086
100.0,5.0,1,1,1,0.0,0.0,0.7346938775510204
100.0,6.0,1,1,1,0.0,0.0,0.9682539682539683
101.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
101.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
101.0,3.0,1,1,1,0.0,0.0,0.0
101.0,4.0,1,1,1,0.0,0.0,0.7391304347826086
101.0,5.0,1,1,1,0.0,0.0,0.7346938775510204
101.0,6.0,1,1,1,0.0,0.0,0.9841269841269841
102.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
102.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
102.0,3.0,1,1,1,0.0,0.0,0.0
102.0,4.0,1,1,1,0.0,0.0,0.7391304347826086
102.0,5.0,1,1,1,0.0,0.0,0.8571428571428571
102.0,6.0,1,1,1,0.0,0.0,0.8923076923076924
103.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
103.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
103.0,3.0,1,1,1,0.0,0.0,0.0
103.0,4.0,1,1,1,0.0,0.0,0.782608695652174
103.0,5.0,1,1,1,0.0,0.0,0.6481481481481481
103.0,6.0,1,1,1,0.0,0.0,0.9846153846153847
104.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
104.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
104.0,3.0,1,1,1,0.0,0.0,0.0
104.0,4.0,1,1,1,0.0,0.0,0.8043478260869565
104.0,5.0,1,1,1,0.0,0.0,0.6909090909090909
104.0,6.0,1,1,1,0.0,0.0,0.9384615384615385
105.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
105.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
105.0,3.0,1,1,1,0.0,0.0,0.0
105.0,4.0,1,1,1,0.0,0.0,0.8043478260869565
105.0,5.0,1,1,1,0.0,0.0,0.7090909090909091
105.0,6.0,1,1,1,0.0,0.0,0.9384615384615385
106.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
106.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
106.0,3.0,1,1,1,0.0,0.0,0.0
106.0,4.0,1,1,1,0.0,0.0,0.8695652173913043
106.0,5.0,1,1,1,0.0,0.0,0.6545454545454545
106.0,6.0,1,1,1,0.0,0.0,0.8904109589041096
107.0,1.0,1,1,1,0.0,0.0,0.19230769230769232
107.0,2.0,1,1,1,0.0,0.0,0.6304347826086957
107.0,3.0,1,1,1,0.0,0.0,0.0
107.0,4.0,1,1,1,0.0,0.0,0.8695652173913043
107.0,5.0,1,1,1,0.0,0.0,0.6727272727272727
107.0,6.0,1,1,1,0.0,0.0,0.8767123287671232
108.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
108.0,2.0,1,1,1,0.0,0.0,0.6739130434782609
108.0,3.0,1,1,1,0.0,0.0,0.0
108.0,4.0,1,1,1,0.0,0.0,0.8695652173913043
108.0,5.0,1,1,1,0.0,0.0,0.7272727272727273
108.0,6.0,1,1,1,0.0,0.0,0.821917808219178
109.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
109.0,2.0,1,1,1,0.0,0.0,0.7391304347826086
109.0,3.0,1,1,1,0.0,0.0,0.0
109.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
109.0,5.0,1,1,1,0.0,0.0,0.6545454545454545
109.0,6.0,1,1,1,0.0,0.0,0.9041095890410958
110.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
110.0,2.0,1,1,1,0.0,0.0,0.7391304347826086
110.0,3.0,1,1,1,0.0,0.0,0.0
110.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
110.0,5.0,1,1,1,0.0,0.0,0.6545454545454545
110.0,6.0,1,1,1,0.0,0.0,0.9041095890410958
111.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
111.0,2.0,1,1,1,0.0,0.0,0.7391304347826086
111.0,3.0,1,1,1,0.0,0.0,0.0
111.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
111.0,5.0,1,1,1,0.0,0.0,0.6363636363636364
111.0,6.0,1,1,1,0.0,0.0,0.9041095890410958
112.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
112.0,2.0,1,1,1,0.0,0.0,0.7391304347826086
112.0,3.0,1,1,1,0.0,0.0,0.0
112.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
112.0,5.0,1,1,1,0.0,0.0,0.6181818181818182
112.0,6.0,1,1,1,0.0,0.0,0.9178082191780822
113.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
113.0,2.0,1,1,1,0.0,0.0,0.723404255319149
113.0,3.0,1,1,1,0.0,0.0,0.0
113.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
113.0,5.0,1,1,1,0.0,0.0,0.6363636363636364
113.0,6.0,1,1,1,0.0,0.0,0.9315068493150684
114.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
114.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
114.0,3.0,1,1,1,0.0,0.0,0.0
114.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
114.0,5.0,1,1,1,0.0,0.0,0.6181818181818182
114.0,6.0,1,1,1,0.0,0.0,0.9324324324324325
115.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
115.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
115.0,3.0,1,1,1,0.0,0.0,0.0
115.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
115.0,5.0,1,1,1,0.0,0.0,0.6727272727272727
115.0,6.0,1,1,1,0.0,0.0,0.8918918918918919
116.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
116.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
116.0,3.0,1,1,1,0.0,0.0,0.0
116.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
116.0,5.0,2,2,2,3.136315452304277,0.0,0.3181818181818182
116.0,6.0,1,1,1,0.0,0.0,0.918918918918919
117.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
117.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
117.0,3.0,1,1,1,0.0,0.0,0.0
117.0,4.0,1,1,1,0.0,0.0,0.8461538461538461
117.0,5.0,2,2,2,3.136315452304277,0.0,0.35454545454545455
117.0,6.0,1,1,1,0.0,0.0,0.918918918918919
118.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
118.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
118.0,3.0,1,1,1,0.0,0.0,0.0
118.0,4.0,1,1,1,0.0,0.0,0.8461538461538461
118.0,5.0,2,2,2,3.136315452304277,0.0,0.36363636363636365
118.0,6.0,1,1,1,0.0,0.0,0.918918918918919
119.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
119.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
119.0,3.0,1,1,1,0.0,0.0,0.0
119.0,4.0,1,1,1,0.0,0.0,0.8461538461538461
119.0,5.0,1,1,1,0.0,0.0,0.7090909090909091
119.0,6.0,1,1,1,0.0,0.0,0.9594594594594594
120.0,1.0,1,1,1,0.0,0.0,0.21153846153846154
120.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
120.0,3.0,1,1,1,0.0,0.0,0.0
120.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
120.0,5.0,1,1,1,0.0,0.0,0.6727272727272727
120.0,6.0,1,1,1,0.0,0.0,1.0
121.0,1.0,1,1,1,0.0,0.0,0.2
121.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
121.0,3.0,1,1,1,0.0,0.0,0.0
121.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
121.0,5.0,1,1,1,0.0,0.0,0.6727272727272727
121.0,6.0,1,1,1,0.0,0.0,1.0
122.0,1.0,1,1,1,0.0,0.0,0.2
122.0,2.0,1,1,1,0.0,0.0,0.6538461538461539
122.0,3.0,1,1,1,0.0,0.0,0.0
122.0,4.0,1,1,1,0.0,0.0,0.7692307692307693
122.0,5.0,1,1,1,0.0,0.0,0.7272727272727273
122.0,6.0,1,1,1,0.0,0.0,0.9733333333333334
123.0,1.0,1,1,1,0.0,0.0,0.2545454545454545
123.0,2.0,1,1,1,0.0,0.0,0.7115384615384616
123.0,3.0,2,2,2,2.3161751273303715,0.0,0.0
123.0,4.0,1,1,1,0.0,0.0,0.8076923076923077
123.0,5.0,1,1,1,0.0,0.0,0.6551724137931034
123.0,6.0,1,1,1,0.0,0.0,1.0
124.0,1.0,1,1,1,0.0,0.0,0.2545454545454545
124.0,2.0,1,1,1,0.0,0.0,0.7115384615384616
124.0,3.0,2,2,2,2.3852491379188008,0.0,0.0
124.0,4.0,1,1,1,0.0,0.0,0.8076923076923077
124.0,5.0,1,1,1,0.0,0.0,0.6896551724137931
124.0,6.0,2,2,2,3.408901019492011,0.0,0.4935897435897436
125.0,1.0,1,1,1,0.0,0.0,0.2545454545454545
125.0,2.0,1,1,1,0.0,0.0,0.7115384615384616
125.0,3.0,2,2,2,2.2235281222371563,0.0,0.0
125.0,4.0,1,1,1,0.0,0.0,0.8653846153846154
125.0,5.0,1,1,1,0.0,0.0,0.7931034482758621
125.0,6.0,2,2,2,3.5271284704903465,0.0,0.5
126.0,1.0,1,1,1,0.0,0.0,0.2545454545454545
126.0,2.0,1,1,1,0.0,0.0,0.7115384615384616
126.0,3.0,1,1,1,0.0,0.0,0.0
126.0,4.0,1,1,1,0.0,0.0,0.9230769230769231
126.0,5.0,1,1,1,0.0,0.0,0.6896551724137931
126.0,6.0,2,2,2,3.5271284704903465,0.0,0.5
127.0,1.0,1,1,1,0.0,0.0,0.2
127.0,2.0,1,1,1,0.0,0.0,0.6415094339622641
127.0,3.0,1,1,1,0.0,0.0,0.0
127.0,4.0,1,1,1,0.0,0.0,0.9056603773584906
127.0,5.0,1,1,1,0.0,0.0,0.6724137931034483
127.0,6.0,2,2,2,3.5271284704903465,0.0,0.5
128.0,1.0,1,1,1,0.0,0.0,0.2
128.0,2.0,1,1,1,0.0,0.0,0.6415094339622641
128.0,3.0,1,1,1,0.0,0.0,0.0
128.0,4.0,1,1,1,0.0,0.0,0.9056603773584906
128.0,5.0,1,1,1,0.0,0.0,0.7758620689655172
128.0,6.0,1,1,1,0.0,0.0,0.9560439560439561
129.0,1.0,1,1,1,0.0,0.0,0.2
129.0,2.0,1,1,1,0.0,0.0,0.6792452830188679
129.0,3.0,1,1,1,0.0,0.0,0.0
129.0,4.0,1,1,1,0.0,0.0,0.7758620689655172
129.0,5.0,1,1,1,0.0,0.0,0.7931034482758621
129.0,6.0,1,1,1,0.0,0.0,1.0
130.0,1.0,1,1,1,0.0,0.0,0.2
130.0,2.0,1,1,1,0.0,0.0,0.6792452830188679
130.0,3.0,1,1,1,0.0,0.0,0.0
130.0,4.0,1,1,1,0.0,0.0,0.7758620689655172
130.0,5.0,1,1,1,0.0,0.0,0.8103448275862069
130.0,6.0,1,1,1,0.0,0.0,1.0
131.0,1.0,1,1,1,0.0,0.0,0.2
131.0,2.0,1,1,1,0.0,0.0,0.6792452830188679
131.0,3.0,1,1,1,0.0,0.0,0.0
131.0,4.0,1,1,1,0.0,0.0,0.7931034482758621
131.0,5.0,1,1,1,0.0,0.0,0.7931034482758621
131.0,6.0,1,1,1,0.0,0.0,0.9787234042553191
132.0,1.0,1,1,1,0.0,0.0,0.2
132.0,2.0,1,1,1,0.0,0.0,0.6792452830188679
132.0,3.0,1,1,1,0.0,0.0,0.0
132.0,4.0,1,1,1,0.0,0.0,0.7931034482758621
132.0,5.0,1,1,1,0.0,0.0,0.7586206896551724
132.0,6.0,1,1,1,0.0,0.0,0.9895833333333334
133.0,1.0,1,1,1,0.0,0.0,0.2
133.0,2.0,1,1,1,0.0,0.0,0.6792452830188679
133.0,3.0,1,1,1,0.0,0.0,0.0
133.0,4.0,1,1,1,0.0,0.0,0.7931034482758621
133.0,5.0,1,1,1,0.0,0.0,0.8103448275862069
133.0,6.0,1,1,1,0.0,0.0,0.9583333333333334
134.0,1.0,1,1,1,0.0,0.0,0.2
134.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
134.0,3.0,1,1,1,0.0,0.0,0.0
134.0,4.0,1,1,1,0.0,0.0,0.7931034482758621
134.0,5.0,1,1,1,0.0,0.0,0.8793103448275862
134.0,6.0,1,1,1,0.0,0.0,1.0
135.0,1.0,1,1,1,0.0,0.0,0.2
135.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
135.0,3.0,1,1,1,0.0,0.0,0.0
135.0,4.0,1,1,1,0.0,0.0,0.8103448275862069
135.0,5.0,1,1,1,0.0,0.0,0.896551724137931
135.0,6.0,1,1,1,0.0,0.0,0.9897959183673469
136.0,1.0,1,1,1,0.0,0.0,0.2
136.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
136.0,3.0,1,1,1,0.0,0.0,0.0
136.0,4.0,1,1,1,0.0,0.0,0.8103448275862069
136.0,5.0,1,1,1,0.0,0.0,0.9482758620689655
136.0,6.0,1,1,1,0.0,0.0,1.0
137.0,1.0,1,1,1,0.0,0.0,0.2
137.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
137.0,3.0,1,1,1,0.0,0.0,0.0
137.0,4.0,1,1,1,0.0,0.0,0.8275862068965517
137.0,5.0,1,1,1,0.0,0.0,0.9322033898305084
137.0,6.0,1,1,1,0.0,0.0,1.0
138.0,1.0,1,1,1,0.0,0.0,0.2
138.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
138.0,3.0,1,1,1,0.0,0.0,0.0
138.0,4.0,1,1,1,0.0,0.0,0.8275862068965517
138.0,5.0,1,1,1,0.0,0.0,1.0
138.0,6.0,1,1,1,0.0,0.0,1.0
139.0,1.0,1,1,1,0.0,0.0,0.19642857142857142
139.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
139.0,3.0,1,1,1,0.0,0.0,0.0
139.0,4.0,1,1,1,0.0,0.0,0.8448275862068966
139.0,5.0,1,1,1,0.0,0.0,1.0
139.0,6.0,1,1,1,0.0,0.0,1.0
140.0,1.0,1,1,1,0.0,0.0,0.19642857142857142
140.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
140.0,3.0,1,1,1,0.0,0.0,0.0
140.0,4.0,1,1,1,0.0,0.0,0.8448275862068966
140.0,5.0,1,1,1,0.0,0.0,0.9491525423728814
140.0,6.0,1,1,1,0.0,0.0,0.9905660377358491
141.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
141.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
141.0,3.0,1,1,1,0.0,0.0,0.0
141.0,4.0,1,1,1,0.0,0.0,0.8620689655172413
141.0,5.0,1,1,1,0.0,0.0,1.0
141.0,6.0,1,1,1,0.0,0.0,0.9814814814814815
142.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
142.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
142.0,3.0,1,1,1,0.0,0.0,0.0
142.0,4.0,1,1,1,0.0,0.0,0.8793103448275862
142.0,5.0,1,1,1,0.0,0.0,1.0
142.0,6.0,1,1,1,0.0,0.0,0.9818181818181818
143.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
143.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
143.0,3.0,1,1,1,0.0,0.0,0.0
143.0,4.0,1,1,1,0.0,0.0,0.8793103448275862
143.0,5.0,1,1,1,0.0,0.0,1.0
143.0,6.0,1,1,1,0.0,0.0,1.0
144.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
144.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
144.0,3.0,1,1,1,0.0,0.0,0.0
144.0,4.0,1,1,1,0.0,0.0,0.8793103448275862
144.0,5.0,1,1,1,0.0,0.0,1.0
144.0,6.0,1,1,1,0.0,0.0,1.0
145.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
145.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
145.0,3.0,1,1,1,0.0,0.0,0.0
145.0,4.0,1,1,1,0.0,0.0,0.9137931034482759
145.0,5.0,1,1,1,0.0,0.0,1.0
145.0,6.0,1,1,1,0.0,0.0,0.9649122807017544
146.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
146.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
146.0,3.0,1,1,1,0.0,0.0,0.0
146.0,4.0,1,1,1,0.0,0.0,0.9655172413793104
146.0,5.0,1,1,1,0.0,0.0,1.0
146.0,6.0,1,1,1,0.0,0.0,0.8709677419354839
147.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
147.0,2.0,1,1,1,0.0,0.0,0.6206896551724138
147.0,3.0,1,1,1,0.0,0.0,0.0
147.0,4.0,1,1,1,0.0,0.0,0.9827586206896551
147.0,5.0,1,1,1,0.0,0.0,1.0
147.0,6.0,1,1,1,0.0,0.0,0.8790322580645161
148.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
148.0,2.0,1,1,1,0.0,0.0,0.6101694915254238
148.0,3.0,1,1,1,0.0,0.0,0.0
148.0,4.0,1,1,1,0.0,0.0,0.9661016949152542
148.0,5.0,1,1,1,0.0,0.0,1.0
148.0,6.0,1,1,1,0.0,0.0,0.8467741935483871
149.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
149.0,2.0,1,1,1,0.0,0.0,0.6440677966101694
149.0,3.0,1,1,1,0.0,0.0,0.0
149.0,4.0,1,1,1,0.0,0.0,0.9206349206349206
149.0,5.0,1,1,1,0.0,0.0,0.9577464788732394
149.0,6.0,1,1,1,0.0,0.0,0.8790322580645161
150.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
150.0,2.0,1,1,1,0.0,0.0,0.6440677966101694
150.0,3.0,1,1,1,0.0,0.0,0.0
150.0,4.0,2,2,2,1.530862295342693,0.0,0.4603174603174603
150.0,5.0,1,1,1,0.0,0.0,1.0
150.0,6.0,1,1,1,0.0,0.0,0.8629032258064516
151.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
151.0,2.0,1,1,1,0.0,0.0,0.711864406779661
151.0,3.0,1,1,1,0.0,0.0,0.0
151.0,4.0,2,2,2,1.530862295342693,0.0,0.46825396825396826
151.0,5.0,1,1,1,0.0,0.0,1.0
151.0,6.0,1,1,1,0.0,0.0,0.9274193548387096
152.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
152.0,2.0,1,1,1,0.0,0.0,0.7288135593220338
152.0,3.0,1,1,1,0.0,0.0,0.0
152.0,4.0,2,2,2,1.530862295342693,0.0,0.4609375
152.0,5.0,1,1,1,0.0,0.0,1.0
152.0,6.0,1,1,1,0.0,0.0,0.92
153.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
153.0,2.0,1,1,1,0.0,0.0,0.7288135593220338
153.0,3.0,1,1,1,0.0,0.0,0.0
153.0,4.0,1,1,1,0.0,0.0,0.921875
153.0,5.0,1,1,1,0.0,0.0,0.9066666666666666
153.0,6.0,1,1,1,0.0,0.0,0.952
154.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
154.0,2.0,1,1,1,0.0,0.0,0.6229508196721312
154.0,3.0,1,1,1,0.0,0.0,0.0
154.0,4.0,1,1,1,0.0,0.0,0.921875
154.0,5.0,1,1,1,0.0,0.0,1.0
154.0,6.0,1,1,1,0.0,0.0,0.92
155.0,1.0,1,1,1,0.0,0.0,0.1896551724137931
155.0,2.0,1,1,1,0.0,0.0,0.6229508196721312
155.0,3.0,1,1,1,0.0,0.0,0.0
155.0,4.0,1,1,1,0.0,0.0,0.9375
155.0,5.0,1,1,1,0.0,0.0,1.0
155.0,6.0,1,1,1,0.0,0.0,0.912
156.0,1.0,1,1,1,0.0,0.0,0.1864406779661017
156.0,2.0,1,1,1,0.0,0.0,0.6229508196721312
156.0,3.0,1,1,1,0.0,0.0,0.0
156.0,4.0,1,1,1,0.0,0.0,0.9375
156.0,5.0,1,1,1,0.0,0.0,1.0
156.0,6.0,1,1,1,0.0,0.0,0.92
157.0,1.0,1,1,1,0.0,0.0,0.1864406779661017
157.0,2.0,1,1,1,0.0,0.0,0.6229508196721312
157.0,3.0,1,1,1,0.0,0.0,0.0
157.0,4.0,1,1,1,0.0,0.0,0.953125
157.0,5.0,1,1,1,0.0,0.0,0.9746835443037974
157.0,6.0,1,1,1,0.0,0.0,0.984
158.0,1.0,1,1,1,0.0,0.0,0.1864406779661017
158.0,2.0,1,1,1,0.0,0.0,0.6229508196721312
158.0,3.0,1,1,1,0.0,0.0,0.0
158.0,4.0,2,2,2,1.2516179559616654,0.0,0.4765625
158.0,5.0,1,1,1,0.0,0.0,1.0
158.0,6.0,1,1,1,0.0,0.0,0.984
159.0,1.0,1,1,1,0.0,0.0,0.1864406779661017
159.0,2.0,1,1,1,0.0,0.0,0.6885245901639344
