tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
100.0,3134.0,2773.0,361.0,2488.0,646.0,3027.0,539.0,1442.0,924.0,239.0,1529.0,158.0,3725.0,3442.0,283.0,151.0,14.617555883519316,3.264465096024571,4.237518926507766,4.805251542517391
101.0,3146.0,2804.0,342.0,2498.0,648.0,3048.0,550.0,1439.0,911.0,245.0,1606.0,162.0,3801.0,3499.0,302.0,150.0,14.673558858582185,3.281892226881068,4.326072837984228,4.817319861925497
102.0,3164.0,2841.0,323.0,2520.0,644.0,3067.0,547.0,1444.0,900.0,247.0,1605.0,160.0,3845.0,3522.0,323.0,151.0,14.713695177150543,3.301429747301157,4.410248932708061,4.839006553791313
103.0,3174.0,2869.0,305.0,2555.0,619.0,3080.0,525.0,1445.0,896.0,244.0,1523.0,158.0,3944.0,3607.0,337.0,155.0,14.753629486087712,3.3240638196640746,4.477994348081747,4.848336765355354
104.0,3188.0,2871.0,317.0,2567.0,621.0,3098.0,531.0,1442.0,882.0,248.0,1593.0,166.0,3999.0,3682.0,317.0,162.0,14.80277192669885,3.345705187075565,4.554386210053098,4.864124006070631
105.0,3198.0,2897.0,301.0,2592.0,606.0,3108.0,516.0,1446.0,880.0,248.0,1567.0,163.0,3996.0,3728.0,268.0,166.0,14.846281446810737,3.3690470972339246,4.637878532067211,4.891965679779707
106.0,3218.0,2901.0,317.0,2600.0,618.0,3125.0,525.0,1447.0,873.0,251.0,1617.0,162.0,4059.0,3716.0,343.0,158.0,14.866280337927197,3.3927109247294265,4.727916895976482,4.904499179274308
107.0,3232.0,2922.0,310.0,2627.0,605.0,3144.0,517.0,1445.0,860.0,251.0,1596.0,169.0,4083.0,3719.0,364.0,150.0,14.902613310291171,3.4183664783098253,4.824317399424498,4.93519283460992
108.0,3250.0,2922.0,328.0,2647.0,603.0,3160.0,513.0,1447.0,853.0,255.0,1668.0,171.0,4150.0,3842.0,308.0,160.0,14.93517820182178,3.4435389075658067,4.927746985885169,4.943548755193548
109.0,3258.0,2933.0,325.0,2655.0,603.0,3173.0,518.0,1447.0,843.0,257.0,1693.0,173.0,4176.0,3844.0,332.0,164.0,14.992720041783285,3.468133538152449,5.023864089157976,4.937927759184281
